ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1964,0.83073,9.82509,-0.02427,0.77248,9.77615,0.00145,0.01474,-0.00382,1.118,41.347,-25.341,358.686,-4.439,0.041,5.0,57.1361,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,58711,2021-03-23 20:22:24:529
-0.25148,0.7996,9.75085,-0.04468,0.76847,9.77639,-2.4E-4,-1.9E-4,-0.0044,-0.421,43.695,-26.226,0.081,-4.518,0.142,5.0,57.1361,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,58811,2021-03-23 20:22:24:629
-0.07664,0.8451,9.90174,-0.08934,0.75899,9.77683,8.9E-4,-0.00939,-0.00517,-0.169,42.166,-24.964,0.149,-4.494,0.262,5.0,57.1361,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,58911,2021-03-23 20:22:24:729
0.07185,0.86427,9.58319,-0.08369,0.75457,9.77722,-0.00769,-0.01591,-6.8E-4,0.275,43.823,-24.335,0.257,-4.413,0.49,5.0,61.5949,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59011,2021-03-23 20:22:24:829
0.17724,0.83073,9.71492,-0.04667,0.76099,9.77697,-0.01394,-0.01119,7.6E-4,0.353,43.66,-23.928,0.221,-4.464,0.421,5.0,61.5949,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59111,2021-03-23 20:22:24:929
-0.15808,0.59362,9.75085,-0.00361,0.74472,9.77833,0.01192,0.00366,-0.00362,0.183,43.587,-23.561,0.06,-4.397,0.115,5.0,61.5949,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59211,2021-03-23 20:22:25:029
-0.16526,0.84989,9.78438,-0.03114,0.75457,9.77753,0.01949,-0.00326,-0.00403,-0.067,45.161,-23.007,0.01,-4.355,0.021,5.0,60.9473,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59311,2021-03-23 20:22:25:129
-0.00958,0.8954,9.6263,-0.04267,0.76842,9.77641,0.00935,-0.00211,-0.00376,0.15,46.386,-21.623,0.084,-4.413,0.182,5.0,60.9473,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59411,2021-03-23 20:22:25:229
0.07425,0.83073,9.9664,-0.04176,0.79323,9.77443,-0.00311,-0.0081,-0.00128,0.432,45.884,-21.847,0.116,-4.494,0.25,5.0,60.9473,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59511,2021-03-23 20:22:25:329
0.06467,0.77804,9.86102,-0.02636,0.78129,9.77544,-0.00821,0.00376,-0.00267,0.913,49.435,-21.249,358.926,-4.634,0.143,5.0,60.7911,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59611,2021-03-23 20:22:25:429
-0.22035,0.6535,9.53529,-0.01809,0.76999,9.77636,-0.0051,0.01269,-0.00301,0.654,49.485,-21.258,358.93,-4.57,0.155,5.0,60.7911,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59711,2021-03-23 20:22:25:529
-0.22035,0.77325,9.75563,-0.04986,0.77112,9.77616,-0.00908,-0.00215,-0.00314,0.216,51.798,-21.351,0.05,-4.537,0.127,5.0,60.7911,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59811,2021-03-23 20:22:25:629
-0.02156,0.66308,9.9185,-0.06612,0.77181,9.77601,-0.01093,-0.00187,-0.00457,0.229,52.541,-22.822,0.123,-4.51,0.292,5.0,59.6148,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,59910,2021-03-23 20:22:25:728
0.07664,0.75649,9.72211,-0.06225,0.75014,9.77772,-0.00493,0.0032,-0.00325,0.099,54.051,-23.988,0.173,-4.466,0.401,5.0,59.6148,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60011,2021-03-23 20:22:25:829
-0.11975,0.67984,9.67899,-0.04727,0.7517,9.77768,-8.6E-4,0.00684,-0.00429,0.869,55.794,-24.124,359.158,-4.387,0.365,5.0,59.6148,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60110,2021-03-23 20:22:25:928
-0.40237,0.64392,9.76761,-0.06399,0.74632,9.778,4.0E-4,0.00374,-0.00628,-0.429,57.252,-27.901,0.147,-4.366,0.309,5.0,59.6148,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60210,2021-03-23 20:22:26:028
-0.15568,0.67026,9.9209,-0.09135,0.73754,9.77845,0.0022,-0.01144,-0.00396,-0.798,57.223,-28.174,1.15,-4.365,0.375,5.0,61.0521,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60311,2021-03-23 20:22:26:129
0.17005,0.56728,9.69815,-0.0938,0.72197,9.77959,-0.00275,-0.01047,1.4E-4,-2.057,57.213,-32.209,2.262,-4.251,0.608,5.0,61.0521,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60411,2021-03-23 20:22:26:229
0.1964,0.6535,9.95443,-0.04944,0.70184,9.78138,0.0,-0.01242,0.00286,-0.493,59.933,-32.599,0.291,-4.222,0.55,5.0,61.0521,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60510,2021-03-23 20:22:26:328
0.06227,0.64152,9.69576,-0.01992,0.69325,9.7821,0.00814,0.01137,-0.00554,-2.276,58.997,-36.585,2.037,-4.104,0.29,5.0,60.2417,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60611,2021-03-23 20:22:26:429
-0.21795,0.81397,9.83946,-0.02107,0.68929,9.78237,0.00684,0.01082,-0.0058,-2.953,59.7,-38.157,2.817,-4.054,0.117,5.0,60.2417,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60710,2021-03-23 20:22:26:528
-0.33531,0.53135,9.58558,-0.04015,0.69519,9.7819,0.00646,-0.00231,-7.8E-4,-4.588,59.258,-44.452,4.779,-4.065,0.235,5.0,60.2417,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60810,2021-03-23 20:22:26:628
-0.08383,0.80918,9.83467,-0.0943,0.69472,9.78156,0.00755,-0.01133,-0.00311,-5.017,59.015,-46.353,4.931,-4.011,0.443,5.0,58.7843,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,60910,2021-03-23 20:22:26:728
0.02156,0.70379,10.02867,-0.08162,0.70594,9.78087,0.00271,-0.01248,2.1E-4,-5.316,59.541,-47.047,4.907,-4.105,0.52,5.0,58.7843,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61011,2021-03-23 20:22:26:829
0.08383,0.68942,9.83946,-0.06605,0.70534,9.78103,0.00586,-0.00398,8.1E-4,-6.484,59.476,-48.866,5.867,-4.128,0.478,5.0,58.7843,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61111,2021-03-23 20:22:26:929
-0.01437,0.70379,9.68378,-0.04194,0.70211,9.78139,0.0106,-0.0011,-0.00428,-6.006,59.43,-49.509,5.692,-4.107,0.255,5.0,59.4859,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61211,2021-03-23 20:22:27:029
-0.25867,0.69182,9.86102,-0.04723,0.71837,9.78019,0.00844,0.00435,-0.003,-6.337,59.567,-49.281,5.598,-4.106,0.246,5.0,59.4859,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61311,2021-03-23 20:22:27:129
-0.03593,0.79002,9.54966,-0.06107,0.72991,9.77926,0.00406,-0.00225,-0.00313,-5.097,58.648,-50.888,4.852,-4.22,0.352,5.0,59.4859,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61411,2021-03-23 20:22:27:229
-0.0982,0.72775,9.76522,-0.06293,0.73599,9.77879,-8.0E-5,-5.9E-4,-0.00389,-6.424,57.294,-50.794,5.949,-4.268,0.358,5.0,59.4859,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61512,2021-03-23 20:22:27:330
-0.11257,0.73972,9.6287,-0.04675,0.74225,9.77841,-0.00695,0.00241,-0.00358,-6.367,58.233,-51.026,5.833,-4.297,0.336,5.0,58.9979,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61612,2021-03-23 20:22:27:430
-0.15089,0.76846,9.85623,-0.05163,0.74482,9.77819,-0.01132,-0.00351,-0.0023,-7.719,57.976,-51.566,7.607,-4.341,0.274,5.0,58.9979,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61710,2021-03-23 20:22:27:528
-0.14131,0.62955,9.84904,-0.05641,0.73199,9.77913,-0.00914,-0.00308,-0.00171,-5.118,57.959,-52.16,4.892,-4.334,0.315,5.0,58.9979,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61811,2021-03-23 20:22:27:629
0.11257,0.71577,9.64786,-0.06561,0.71237,9.78052,-0.00163,-0.00766,-0.00263,-5.299,56.263,-50.934,5.072,-4.281,0.33,5.0,59.3473,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,61911,2021-03-23 20:22:27:729
0.02635,0.80918,9.55684,-0.05027,0.71521,9.78041,0.00816,0.00268,-0.00305,-4.101,55.323,-50.266,4.216,-4.123,0.354,5.0,59.3473,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62011,2021-03-23 20:22:27:829
-0.02156,0.79002,9.86341,-0.04272,0.72821,9.77948,0.00516,0.00205,-0.00114,-5.314,55.175,-50.308,5.135,-4.182,0.295,5.0,59.3473,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62111,2021-03-23 20:22:27:929
-0.28741,0.8475,9.78438,-0.04512,0.74209,9.77843,4.0E-5,0.0033,-0.00544,-3.114,52.928,-48.501,3.241,-4.301,0.235,5.0,59.2686,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62210,2021-03-23 20:22:28:028
-0.0958,0.67026,9.75085,-0.08548,0.7493,9.77761,-0.00494,-0.00871,-0.00365,-2.812,52.679,-49.298,3.265,-4.34,0.264,5.0,59.2686,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62312,2021-03-23 20:22:28:130
0.02156,0.72296,9.85862,-0.0874,0.7413,9.7782,-0.0059,-0.00596,-5.2E-4,-2.794,50.865,-49.64,3.597,-4.382,0.501,5.0,59.2686,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62411,2021-03-23 20:22:28:229
0.01677,0.64871,9.73887,-0.06144,0.73012,9.77924,-0.0078,-0.00469,-0.00108,-1.7,51.719,-47.508,2.507,-4.335,0.512,5.0,64.3691,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62516,2021-03-23 20:22:28:334
-0.12933,0.7014,9.94006,-0.04018,0.74113,9.77852,-0.01122,0.00171,-0.00327,-1.818,50.486,-50.191,2.355,-4.334,0.235,5.0,64.3691,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62612,2021-03-23 20:22:28:430
-0.03593,0.81876,9.74126,-0.05061,0.72406,9.77975,-9.1E-4,0.00276,-0.00327,-0.899,51.765,-49.613,1.248,-4.288,0.242,5.0,64.3691,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62710,2021-03-23 20:22:28:528
-0.11736,0.81636,9.56642,-0.08013,0.72315,9.77962,0.0037,-1.4E-4,-0.00187,-0.684,48.508,-48.509,1.434,-4.249,0.367,5.0,64.3691,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62811,2021-03-23 20:22:28:629
-0.05748,0.7493,9.7724,-0.08231,0.74091,9.77827,0.00548,-0.01159,-0.00346,0.68,49.322,-48.729,359.347,-4.229,0.469,5.0,64.4541,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,62911,2021-03-23 20:22:28:729
0.05269,0.78283,9.89694,-0.07188,0.74592,9.77798,0.00576,-0.00113,-0.00154,0.984,49.128,-49.813,359.312,-4.362,0.421,5.0,64.4541,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63011,2021-03-23 20:22:28:829
0.0479,0.81876,9.41793,-0.02487,0.74386,9.77837,0.00392,0.01252,-0.00118,1.758,48.893,-51.184,358.235,-4.362,0.421,5.0,64.4541,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63111,2021-03-23 20:22:28:929
-0.42632,0.77086,9.48499,-0.03788,0.7683,9.77643,0.00357,0.01455,-0.00159,3.565,49.25,-51.964,355.797,-4.378,0.13,5.0,64.1079,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63210,2021-03-23 20:22:29:028
-0.3401,0.73493,9.70534,-0.06851,0.77754,9.77554,-0.01344,0.0117,-0.00424,4.969,48.095,-50.499,354.696,-4.493,0.222,5.0,64.1079,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63311,2021-03-23 20:22:29:129
-0.1461,0.82834,9.71013,-0.12174,0.75616,9.7767,-0.0043,-0.00727,0.00134,3.189,47.069,-48.973,357.187,-4.476,0.596,5.0,64.1079,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63411,2021-03-23 20:22:29:229
-0.02635,0.77804,9.64067,-0.12589,0.76522,9.77594,-0.00508,-0.01069,0.00232,4.427,45.992,-50.027,356.114,-4.422,0.713,5.0,64.5872,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63511,2021-03-23 20:22:29:329
-0.07904,0.79241,9.86341,-0.1091,0.76941,9.77581,-0.01357,-2.3E-4,0.00332,5.241,46.424,-49.542,354.902,-4.5,0.639,5.0,64.5872,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63611,2021-03-23 20:22:29:429
-0.17724,0.64392,9.96161,-0.08638,0.7612,9.77668,-0.00806,0.00518,0.0066,5.411,46.761,-49.308,354.981,-4.5,0.639,5.0,64.5872,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63711,2021-03-23 20:22:29:529
-0.41435,0.67745,9.81312,-0.10756,0.74821,9.77747,-0.004,-0.00583,0.00474,5.41,46.956,-47.573,354.872,-4.409,0.553,5.0,61.2739,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63816,2021-03-23 20:22:29:634
-0.30418,0.73014,9.93287,-0.13804,0.74008,9.77771,-0.00259,-0.02313,0.00561,5.875,46.59,-47.466,353.798,-4.376,0.63,5.0,61.2739,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,63910,2021-03-23 20:22:29:728
-0.05988,0.75409,9.93527,-0.13867,0.73084,9.7784,0.00432,-0.02472,0.01473,6.002,47.457,-47.517,354.074,-4.288,0.909,5.0,61.2739,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64011,2021-03-23 20:22:29:829
0.18682,0.66547,9.7748,-0.11359,0.72938,9.77883,0.00732,-0.02862,0.0145,7.637,48.072,-48.532,351.932,-4.274,0.812,5.0,61.2739,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64111,2021-03-23 20:22:29:929
0.07185,0.78523,9.66462,-0.04317,0.72994,9.77935,-0.0014,4.1E-4,0.01406,6.219,48.968,-47.142,353.688,-4.269,0.253,5.0,58.484,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64211,2021-03-23 20:22:30:029
0.0982,0.62236,9.5305,-0.0077,0.74831,9.77805,-0.00615,0.00411,0.01387,6.751,49.037,-45.658,352.594,-4.269,0.253,5.0,58.484,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64310,2021-03-23 20:22:30:128
-0.11496,0.78283,9.68378,-0.01255,0.75509,9.77753,0.00808,0.01455,0.00806,6.195,49.346,-45.8,353.475,-4.33,0.017,5.0,58.484,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64411,2021-03-23 20:22:30:229
-0.08622,0.70858,10.10292,-0.02661,0.76241,9.77693,0.00471,0.0092,0.00926,6.032,47.989,-44.868,353.396,-4.416,0.074,5.0,60.769,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64511,2021-03-23 20:22:30:329
-0.17005,0.69182,9.64307,-0.0488,0.7608,9.77697,0.01678,0.01164,0.00966,7.075,47.658,-46.266,352.456,-4.465,0.234,5.0,60.769,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64611,2021-03-23 20:22:30:429
-0.15568,0.71817,9.71731,-0.08406,0.78341,9.77495,0.02268,-0.0018,0.00964,7.943,48.317,-45.324,351.39,-4.449,0.286,5.0,60.769,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64711,2021-03-23 20:22:30:529
0.36166,1.19718,9.37003,-0.08795,0.78739,9.77459,0.02674,0.01215,0.01226,6.439,47.423,-46.716,353.714,-4.605,0.516,5.0,58.0576,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64811,2021-03-23 20:22:30:629
0.08622,1.17563,9.07543,-0.04712,0.84342,9.7702,0.01699,0.02222,0.01028,7.038,48.209,-45.937,352.719,-4.605,0.516,5.0,58.0576,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,64911,2021-03-23 20:22:30:729
-0.49578,0.95288,9.59756,-0.07426,0.90116,9.76487,-0.02179,0.00162,-0.00106,7.599,48.214,-48.301,351.521,-5.208,0.267,5.0,58.0576,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65010,2021-03-23 20:22:30:828
-0.17245,0.82355,9.90652,-0.12923,0.89886,9.76452,-0.02781,-0.01822,0.00326,6.838,48.816,-49.124,352.912,-5.273,0.436,5.0,58.0576,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65111,2021-03-23 20:22:30:929
0.41914,0.83792,10.04305,-0.10735,0.86485,9.76785,-0.02758,-0.02244,0.01285,6.219,49.288,-50.253,354.251,-5.162,0.725,5.0,57.9601,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65211,2021-03-23 20:22:31:029
0.23951,0.64871,9.94006,-0.07546,0.8323,9.77098,-0.02501,-0.00815,0.0028,6.061,50.356,-50.757,354.281,-5.059,0.63,5.0,57.9601,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65311,2021-03-23 20:22:31:129
-0.03353,0.67984,10.2107,-0.07362,0.81801,9.7722,-0.00922,0.02557,0.00208,6.433,51.723,-52.1,354.297,-4.785,0.432,5.0,57.9601,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65410,2021-03-23 20:22:31:228
-0.35447,0.60799,9.87779,-0.06769,0.76857,9.77625,3.6E-4,0.03299,0.00468,7.748,53.456,-51.538,352.418,-4.785,0.432,5.0,58.1982,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65511,2021-03-23 20:22:31:329
-0.51255,0.60081,9.76522,-0.15881,0.74693,9.77687,0.00944,-0.00239,0.00527,5.98,52.753,-52.294,354.576,-4.415,0.663,5.0,58.1982,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65611,2021-03-23 20:22:31:429
-0.13652,0.67026,9.74845,-0.19387,0.74269,9.77657,0.00637,-0.02627,0.00708,7.528,53.033,-53.369,352.849,-4.368,0.931,5.0,58.1982,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65711,2021-03-23 20:22:31:529
-0.04551,0.68224,9.68139,-0.17322,0.73264,9.77771,0.00598,-0.03409,0.01326,8.56,53.225,-53.026,352.057,-4.318,1.152,5.0,60.6244,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65811,2021-03-23 20:22:31:629
0.26346,0.75649,9.72689,-0.10016,0.72634,9.7792,0.0039,-0.03616,0.01145,8.091,52.812,-52.958,352.917,-4.284,1.015,5.0,60.6244,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,65911,2021-03-23 20:22:31:729
0.5341,0.65589,9.39158,-0.03767,0.72965,9.7794,-0.00245,0.01841,0.01319,8.479,54.443,-54.083,352.332,-4.267,0.221,5.0,60.6244,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66011,2021-03-23 20:22:31:829
-0.35926,0.81157,9.71492,0.05158,0.73904,9.77863,0.01481,0.03212,0.00918,7.904,53.36,-54.246,352.199,-4.267,0.221,5.0,59.9764,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66111,2021-03-23 20:22:31:929
-0.4383,0.78523,9.83228,-0.03767,0.7727,9.77609,0.01377,0.01552,-0.00488,9.184,52.853,-55.544,350.966,-4.39,-0.086,5.0,59.9764,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66211,2021-03-23 20:22:32:029
0.0,0.72775,9.98556,-0.10368,0.79235,9.77404,0.01069,-0.0047,0.00697,9.811,54.081,-55.753,350.465,-4.519,0.221,5.0,59.9764,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66310,2021-03-23 20:22:32:128
0.02156,0.91696,9.90174,-0.08758,0.80723,9.77298,0.00767,0.00581,0.01157,10.762,53.682,-56.369,349.961,-4.67,0.678,5.0,61.3312,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66411,2021-03-23 20:22:32:229
-0.01437,0.88103,9.87539,-0.05558,0.8297,9.77133,0.00392,0.00739,0.00484,10.755,54.219,-56.875,349.838,-4.722,0.513,5.0,61.3312,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66511,2021-03-23 20:22:32:329
-0.33292,0.80439,9.98556,-0.06004,0.82833,9.77142,-0.00926,0.00675,0.00666,12.454,53.925,-58.46,348.783,-4.845,0.352,5.0,61.3312,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66610,2021-03-23 20:22:32:428
-0.15089,0.8451,9.44667,-0.11353,0.80744,9.77269,-0.01272,-0.00657,0.00656,12.369,52.367,-59.319,348.422,-4.845,0.352,5.0,61.3312,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66711,2021-03-23 20:22:32:529
0.01916,0.80439,9.60714,-0.11079,0.7969,9.77359,-0.02302,-0.01581,0.00421,13.448,51.493,-58.744,347.516,-4.67,0.66,5.0,60.724,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66811,2021-03-23 20:22:32:629
0.09101,0.67984,9.96161,-0.09828,0.79313,9.77403,-0.02987,-0.01602,0.00483,14.644,51.827,-58.495,345.77,-4.661,0.649,5.0,60.724,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,66911,2021-03-23 20:22:32:729
-0.17963,0.56488,9.97598,-0.06719,0.73408,9.77891,-0.01694,-0.01014,0.00351,14.196,49.415,-58.215,345.789,-4.481,0.473,5.0,60.724,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67011,2021-03-23 20:22:32:829
-0.0503,0.699,9.58798,-0.06972,0.68035,9.78277,-0.00157,-0.01481,0.00565,15.073,47.683,-57.368,344.349,-4.293,0.394,5.0,61.2108,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67110,2021-03-23 20:22:32:928
0.18203,0.72775,9.67899,-0.05616,0.68371,9.78263,0.00222,-0.00178,0.01043,14.158,47.085,-56.001,344.929,-3.998,0.329,5.0,61.2108,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67211,2021-03-23 20:22:33:029
0.03593,0.59123,9.71971,-0.01114,0.69266,9.78215,0.00153,6.4E-4,0.0045,15.643,46.904,-55.293,342.819,-3.998,0.329,5.0,61.2108,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67310,2021-03-23 20:22:33:128
-0.21795,0.73972,9.93527,-0.02462,0.69562,9.78192,0.002,-0.00512,0.00401,14.652,46.038,-52.769,343.182,-4.027,0.006,5.0,58.9269,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67410,2021-03-23 20:22:33:228
0.01197,0.59841,9.91132,-0.04047,0.69158,9.78215,-0.00132,-0.00633,0.00921,16.849,47.453,-53.211,341.58,-4.068,0.144,5.0,58.9269,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67511,2021-03-23 20:22:33:329
0.17963,0.56967,9.75563,-0.03839,0.67447,9.78335,0.00493,-0.01044,0.00645,14.276,47.557,-51.72,345.051,-4.002,0.27,5.0,58.9269,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67611,2021-03-23 20:22:33:429
0.03832,0.70379,9.81072,0.0053,0.67799,9.78318,0.0015,-6.0E-4,0.00242,13.753,46.867,-51.632,344.712,-3.944,0.225,5.0,62.051,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67710,2021-03-23 20:22:33:528
-0.10778,0.79241,9.88018,0.00624,0.67273,9.78355,-3.2E-4,5.6E-4,0.00362,14.474,47.879,-51.012,344.726,-3.934,-0.037,5.0,62.051,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67811,2021-03-23 20:22:33:629
0.03832,0.59123,9.47541,-0.00609,0.6548,9.78476,0.00479,0.00858,0.00508,13.918,49.529,-50.62,345.271,-3.934,-0.037,5.0,62.051,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,67911,2021-03-23 20:22:33:729
-0.11975,0.66547,9.73887,-0.02035,0.6788,9.78311,0.02038,0.00498,0.00677,14.253,49.4,-47.521,345.038,-3.84,0.09,5.0,62.051,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,68010,2021-03-23 20:22:33:828
-0.07664,0.6535,9.97838,-0.02854,0.68898,9.78238,0.01359,-0.00177,0.00309,12.809,49.437,-46.408,346.081,-3.969,0.119,5.0,60.9552,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,68111,2021-03-23 20:22:33:929
-0.15089,0.67984,9.8682,-0.03091,0.70439,9.78127,0.00185,-0.00242,0.00214,12.249,50.98,-44.338,347.621,-4.088,0.191,5.0,60.9552,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,68211,2021-03-23 20:22:34:029
0.27304,0.77565,9.68378,-0.03214,0.7034,9.78134,-0.00131,-0.00802,0.00207,12.967,51.466,-43.684,346.611,-4.119,0.181,5.0,60.9552,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,68310,2021-03-23 20:22:34:128
-0.05269,0.67026,9.4826,-0.00454,0.70492,9.78128,4.0E-5,0.0088,0.00321,12.021,51.054,-39.726,347.432,-4.122,0.027,5.0,61.6397,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,68411,2021-03-23 20:22:34:229
